Date,Open,High,Low,Close,Adj Close,Volume
2022-03-18,8.530408,17.754013,8.530408,12.962820,12.962820,8934642172
2022-03-19,13.001595,14.543621,11.515112,11.564206,11.564206,2837336308
2022-03-20,11.613140,11.905575,9.536022,9.603505,9.603505,2048782413
2022-03-21,9.604387,10.981939,9.593103,10.495659,10.495659,2104738824
2022-03-22,10.526184,12.539398,10.264086,12.264291,12.264291,2496987122
2022-03-23,12.240626,13.473873,11.598813,13.351153,13.351153,2607900619
2022-03-24,13.330357,14.449736,12.847200,12.847200,12.847200,2259522622
2022-03-25,12.872901,13.641199,12.308277,12.378757,12.378757,1086799627
2022-03-26,12.386655,14.232396,12.386655,13.853600,13.853600,1227199702
2022-03-27,13.846971,14.338537,13.316239,14.276739,14.276739,975486556
2022-03-28,14.272323,15.492145,14.013065,14.035182,14.035182,1402491863
2022-03-29,14.017113,14.544592,13.425245,13.607372,13.607372,887740568
2022-03-30,13.607890,14.540494,13.146088,14.130381,14.130381,986826768
2022-03-31,14.139888,14.351590,12.539722,12.688551,12.688551,766359778
2022-04-01,12.701773,13.577467,12.268732,12.791209,12.791209,651242532
2022-04-02,12.799964,13.777923,12.390251,12.409466,12.409466,681556508
2022-04-03,12.402716,12.888135,11.970219,12.446993,12.446993,472450738
2022-04-04,12.431074,12.431074,11.249387,11.947135,11.947135,507149380
2022-04-05,11.947468,12.777606,11.564521,11.613016,11.613016,627863776
2022-04-06,11.611690,12.015096,10.567146,10.653851,10.653851,588354727
2022-04-07,10.655708,11.253298,10.654598,11.205949,11.205949,443150702
2022-04-08,11.204647,11.563178,10.692710,10.777825,10.777825,413271568
2022-04-09,10.777119,11.041316,10.629771,10.984131,10.984131,185745790
2022-04-10,10.984853,12.337097,10.846220,12.158826,12.158826,571227342
2022-04-11,12.149710,12.149710,10.692602,10.899500,10.899500,697771264
2022-04-12,10.913232,12.100585,10.726540,11.622486,11.622486,517476476
2022-04-13,11.623178,13.381702,11.485874,13.249737,13.249737,902368368
2022-04-14,13.253533,13.464239,11.968574,12.281276,12.281276,641038123
2022-04-15,12.280382,12.588793,12.026622,12.222948,12.222948,322160909
2022-04-16,12.222925,12.278774,11.343403,11.677027,11.677027,281862108
2022-04-17,11.677011,12.080700,11.496184,11.736778,11.736778,275150580
2022-04-18,11.737742,11.894146,10.997159,11.859583,11.859583,388176428
2022-04-19,11.864827,13.476943,11.703484,13.368378,13.368378,760602402
2022-04-20,13.375246,17.430365,13.024165,16.798677,16.798677,2857428966
2022-04-21,16.790712,16.790712,14.118148,14.316299,14.316299,1336217402
2022-04-22,14.316140,15.373056,13.767173,15.373056,15.373056,1075890630
2022-04-23,15.371773,18.217287,15.244777,16.672907,16.672907,2261630142
2022-04-24,16.675016,17.837101,16.009628,16.818827,16.818827,1421266756
2022-04-25,16.819950,19.490198,16.241943,19.439499,19.439499,2262041600
2022-04-26,19.435665,19.521751,17.469095,17.989170,17.989170,1806171089
2022-04-27,18.014425,19.919746,17.906164,19.417765,19.417765,1620047800
2022-04-28,19.422817,26.913910,19.145510,23.619345,23.619345,4463220080
2022-04-29,23.654795,24.392365,18.572977,19.157381,19.157381,5571571758
2022-04-30,19.166965,25.410086,19.145201,20.005005,20.005005,5331448786
2022-05-01,20.019119,20.241112,15.691833,15.971160,15.971160,3368959817
2022-05-02,15.968777,17.214169,14.277814,15.044141,15.044141,2007557503
2022-05-03,15.051666,15.703705,13.926014,14.149290,14.149290,1322550198
2022-05-04,14.149118,17.550270,14.071294,15.576640,15.576640,2828193179
2022-05-05,15.590558,16.602640,12.988559,13.729221,13.729221,1827533738
2022-05-06,13.717825,13.816371,12.869655,13.257155,13.257155,1075320485
