Date,Open,High,Low,Close,Adj Close,Volume
2020-10-24,8.567633,9.537425,8.460693,8.612293,8.612293,25346089
2020-10-25,8.612293,9.290669,8.229050,9.019538,9.019538,15557892
2020-10-26,9.019539,9.210685,8.325291,8.549393,8.549393,11748892
2020-10-27,8.549392,8.642815,8.305436,8.496081,8.496081,9717769
2020-10-28,8.496083,8.581965,7.741692,7.856681,7.856681,7804961
2020-10-29,7.856332,7.987279,7.174983,7.369375,7.369375,5311272
2020-10-30,7.369375,7.664811,7.265928,7.632742,7.632742,5453105
2020-10-31,7.632742,7.656972,7.232697,7.334900,7.334900,3665175
2020-11-01,7.334900,7.808585,7.291921,7.683006,7.683006,3902656
2020-11-02,7.683738,7.757129,7.282992,7.325331,7.325331,3975270
2020-11-03,7.325332,7.416776,7.191316,7.263656,7.263656,3240914
2020-11-04,7.263657,7.277331,7.030173,7.179332,7.179332,2890265
2020-11-05,7.179466,7.482139,7.008423,7.400307,7.400307,4820523
2020-11-06,7.400166,8.298224,7.380266,8.243656,8.243656,8436637
2020-11-07,8.243655,8.374218,7.625045,7.864300,7.864300,12800656
2020-11-08,7.864300,8.284234,7.773378,8.255009,8.255009,7663312
2020-11-09,8.255008,8.297565,7.960477,8.086688,8.086688,5664962
2020-11-10,8.086690,8.497988,8.041097,8.443392,8.443392,7584571
2020-11-11,8.443392,8.593766,7.826094,7.831029,7.831029,6134176
2020-11-12,7.831024,7.887135,7.382111,7.500831,7.500831,4340325
2020-11-13,7.500835,7.838107,7.482783,7.767100,7.767100,3956155
2020-11-14,7.767100,7.771203,7.341093,7.503135,7.503135,3289729
2020-11-15,7.503135,7.720369,7.415353,7.583277,7.583277,3487645
2020-11-16,7.583277,7.883428,7.523923,7.732187,7.732187,3780952
2020-11-17,7.690953,7.982581,7.686538,7.844714,7.844714,4584455
2020-11-18,7.844661,7.918162,7.139516,7.500752,7.500752,6434877
2020-11-19,7.500804,7.646306,7.254169,7.592895,7.592895,4041510
2020-11-20,7.592896,8.000137,7.539284,7.613460,7.613460,4588253
2020-11-21,7.613460,8.359165,7.613460,8.191241,8.191241,11932069
2020-11-22,8.191241,8.274609,7.672224,8.000788,8.000788,9366343
2020-11-23,8.000788,8.995164,7.951845,8.853537,8.853537,16802609
2020-11-24,8.857540,9.057367,8.422635,8.829156,8.829156,16629812
2020-11-25,8.829116,10.077445,8.608949,9.588229,9.588229,25348139
2020-11-26,9.591229,9.861291,8.232135,9.029674,9.029674,28745504
2020-11-27,9.029464,9.156509,8.633681,8.842883,8.842883,9012404
2020-11-28,8.852734,9.016134,8.602618,8.805697,8.805697,7738598
2020-11-29,8.806395,9.103156,8.687891,8.926607,8.926607,6971628
2020-11-30,8.917733,9.290479,8.796184,9.174549,9.174549,11891217
2020-12-01,9.184833,9.514234,8.786431,9.288943,9.288943,14091006
2020-12-02,9.293177,11.869514,9.214809,11.570186,11.570186,28801054
2020-12-03,11.587466,13.345363,11.587466,13.065915,13.065915,35269315
2020-12-04,13.075556,13.882004,11.317940,12.107104,12.107104,29457934
2020-12-05,12.115146,14.581490,11.897435,13.928130,13.928130,41635921
2020-12-06,13.906701,13.955679,12.940845,13.754974,13.754974,23375816
2020-12-07,13.727811,13.877630,12.857918,13.146364,13.146364,15108329
2020-12-08,13.143507,13.143930,12.276621,12.502220,12.502220,13929693
2020-12-09,12.504405,14.520561,12.419448,13.959319,13.959319,28526045
2020-12-10,13.983403,14.509984,13.573683,13.760067,13.760067,15966543
2020-12-11,13.735750,15.260405,13.163795,14.820866,14.820866,28919343
2020-12-12,14.799059,17.035547,14.786172,16.643213,16.643213,39164363
2020-12-13,16.592085,17.156376,15.993127,16.913912,16.913912,26942599
2020-12-14,16.914568,19.879725,16.564051,19.201040,19.201040,68237739
2020-12-15,19.214333,24.440165,18.809767,24.268318,24.268318,124283114
2020-12-16,24.312248,25.376644,20.718409,21.665699,21.665699,109911961
2020-12-17,21.652576,23.643118,20.418470,23.290680,23.290680,87825304
2020-12-18,23.283478,27.724508,22.793266,25.377222,25.377222,128734200
2020-12-19,25.361982,27.372393,25.228670,26.521845,26.521845,28295140
2020-12-20,26.581797,26.581797,24.397583,25.564718,25.564718,44216135
2020-12-21,25.578096,29.024693,25.501497,28.158747,28.158747,91705570
2020-12-22,28.066797,29.738340,26.833229,28.022434,28.022434,95982330
2020-12-23,28.002930,28.470352,20.568800,21.526379,21.526379,96972112
2020-12-24,21.671732,26.082554,21.000097,24.983412,24.983412,71958465
2020-12-25,24.965540,25.078571,22.309509,22.930401,22.930401,33790545
2020-12-26,22.943872,23.906460,20.726320,23.106827,23.106827,52156707
2020-12-27,23.112314,24.186619,21.021387,21.831545,21.831545,55839308
2020-12-28,21.829882,26.596825,21.650311,25.392822,25.392822,86572172
2020-12-29,25.394787,25.831474,23.633350,23.788752,23.788752,47246141
2020-12-30,23.779768,25.267170,23.507011,24.127413,24.127413,31025220
2020-12-31,24.136190,24.646353,23.581959,24.636850,24.636850,18002132
2021-01-01,24.659027,27.260885,24.528057,26.065042,26.065042,45807755
2021-01-02,26.067724,26.924809,24.950872,25.891308,25.891308,44075762
2021-01-03,25.895037,27.965399,25.388483,27.156723,27.156723,51460188
2021-01-04,27.307104,31.151472,26.142294,30.629923,30.629923,107701273
2021-01-05,30.612677,35.002605,29.706251,33.953747,33.953747,114435542
2021-01-06,34.026600,39.775425,33.626892,38.435570,38.435570,117183928
2021-01-07,38.553188,41.960354,36.777782,37.123440,37.123440,122374067
2021-01-08,37.115528,40.758644,33.993233,37.388508,37.388508,92375977
2021-01-09,37.388977,38.751751,35.841965,37.021515,37.021515,65121899
2021-01-10,37.012844,39.299988,33.949131,36.246399,36.246399,83208484
2021-01-11,36.255402,36.307156,27.030458,32.637981,32.637981,111227503
2021-01-12,32.616627,34.784267,30.817476,31.533842,31.533842,56445914
2021-01-13,31.471266,34.756462,30.435278,34.756462,34.756462,58733633
2021-01-14,34.760105,38.805187,34.038841,37.818348,37.818348,65967967
2021-01-15,37.877586,39.043510,34.991829,37.144180,37.144180,68718129
2021-01-16,37.141567,38.726742,36.137539,36.917580,36.917580,50173410
2021-01-17,36.797447,38.520817,35.397495,37.453754,37.453754,48539017
2021-01-18,37.505520,40.814907,37.211666,39.506470,39.506470,56935788
2021-01-19,39.541031,39.988819,37.414680,37.713840,37.713840,49386360
2021-01-20,37.653255,39.909477,35.756725,38.676083,38.676083,82874539
2021-01-21,38.708862,39.617432,36.208958,37.247658,37.247658,65851905
2021-01-22,37.259090,38.226177,34.915024,37.267826,37.267826,56274102
2021-01-23,37.230667,38.236351,36.279289,37.041199,37.041199,33182223
2021-01-24,37.049194,41.799923,36.356674,41.372715,41.372715,48554444
2021-01-25,41.312290,53.765396,41.312290,50.121994,50.121994,256103435
2021-01-26,50.087578,50.715187,46.719715,48.373425,48.373425,79729348
2021-01-27,48.379890,54.516987,45.991280,53.469379,53.469379,137293282
2021-01-28,53.448986,61.198338,53.159199,59.305386,59.305386,155315701
2021-01-29,57.994175,62.770168,56.166653,61.874496,61.874496,149500042
2021-01-30,61.753098,74.097099,61.436176,64.874496,64.874496,230929865
2021-01-31,64.838661,69.400856,62.034229,63.552124,63.552124,116866717
2021-02-01,63.542961,69.731155,58.664391,66.183243,66.183243,143032513
2021-02-02,66.175606,67.637871,63.132881,64.293343,64.293343,84848404
2021-02-03,64.260468,68.990273,63.738270,67.925613,67.925613,77929909
2021-02-04,67.951927,78.769310,65.052124,73.999428,73.999428,150715906
2021-02-05,74.083633,89.457970,74.083633,88.384537,88.384537,159133895
2021-02-06,88.186119,99.364296,83.958427,96.179680,96.179680,219894555
2021-02-07,96.128845,142.821335,93.607803,140.680603,140.680603,708156790
2021-02-08,140.757477,196.630402,130.011185,166.759430,166.759430,1099163771
2021-02-09,163.348129,215.868652,159.831955,196.021942,196.021942,739262134
2021-02-10,195.904236,214.442871,165.552872,176.740387,176.740387,578129891
2021-02-11,176.532761,187.169708,149.179977,158.381592,158.381592,407950259
2021-02-12,157.768311,177.544220,153.395523,170.306107,170.306107,352452060
2021-02-13,169.954422,175.301208,159.987000,160.283981,160.283981,173995421
2021-02-14,159.920044,167.606796,150.991562,154.873703,154.873703,205186018
2021-02-15,154.319443,168.688110,105.084717,140.418640,140.418640,734896645
2021-02-16,140.037674,151.441864,131.522339,137.020782,137.020782,254758586
2021-02-17,137.159653,156.988266,124.412987,145.350037,145.350037,386929119
2021-02-18,145.445724,166.230118,143.619217,152.237366,152.237366,321395016
2021-02-19,151.688324,154.185730,135.949905,140.033783,140.033783,230753011
2021-02-20,139.661591,154.457336,133.717529,139.867386,139.867386,236418540
2021-02-21,139.726486,144.368362,136.567200,140.514404,140.514404,121930022
2021-02-22,140.678802,153.082535,105.917198,126.827202,126.827202,305184564
2021-02-23,126.792480,126.949181,89.931847,109.753754,109.753754,314916613
2021-02-24,109.922508,129.929626,104.743874,116.634109,116.634109,183660870
2021-02-25,116.763718,128.451309,113.154488,113.253448,113.253448,149297372
2021-02-26,113.470222,127.827583,104.424522,124.025406,124.025406,249691205
2021-02-27,124.187309,151.433395,122.637024,135.412262,135.412262,346815813
2021-02-28,135.590149,136.352936,120.853386,130.277817,130.277817,173592436
2021-03-01,130.442474,143.476746,129.933014,138.289307,138.289307,154492768
2021-03-02,138.316345,144.661499,127.739204,134.067993,134.067993,146966490
2021-03-03,134.121872,143.523514,132.146118,142.041321,142.041321,137423002
2021-03-04,141.607178,159.462463,138.474594,150.848541,150.848541,348067300
2021-03-05,150.915634,150.915634,139.202042,141.903702,141.903702,166031861
2021-03-06,141.497955,144.891937,133.235535,137.295364,137.295364,106963111
2021-03-07,137.314438,151.513809,137.314438,145.898346,145.898346,126345724
2021-03-08,145.881699,149.751114,141.395859,147.174515,147.174515,106069662
2021-03-09,147.299149,163.803635,144.909180,158.847687,158.847687,174317226
2021-03-10,158.354462,164.979630,148.519760,151.263611,151.263611,163163412
2021-03-11,150.945435,156.078003,146.312943,150.555649,150.555649,116422812
2021-03-12,151.094528,151.832306,137.724960,140.390686,140.390686,99516760
2021-03-13,140.473633,146.626740,136.406403,140.548126,140.548126,90225948
2021-03-14,140.491974,141.926758,131.204803,132.353943,132.353943,94154169
2021-03-15,131.901474,138.234436,124.981453,130.707001,130.707001,124930060
2021-03-16,130.650803,133.389175,126.789986,130.455170,130.455170,80884385
2021-03-17,130.387405,137.159958,127.874649,135.895477,135.895477,73350234
2021-03-18,135.749496,137.954483,130.971909,133.049393,133.049393,62418770
2021-03-19,133.232239,135.514420,130.348846,134.265137,134.265137,57754367
2021-03-20,133.989227,148.764023,133.660645,137.128647,137.128647,104190111
2021-03-21,137.264038,140.042160,132.435226,138.431976,138.431976,59693652
2021-03-22,138.540527,145.628448,133.608215,135.112793,135.112793,103456189
2021-03-23,134.932480,136.780930,129.134384,131.306183,131.306183,74690654
2021-03-24,131.127457,135.645340,120.715202,121.027878,121.027878,74676160
2021-03-25,120.837662,125.217690,116.801102,122.135460,122.135460,88411044
2021-03-26,122.109978,144.365417,122.074165,140.958389,140.958389,169273844
2021-03-27,141.113205,153.337234,139.364532,146.768692,146.768692,146974940
2021-03-28,146.475220,148.408264,138.749512,141.413788,141.413788,85216524
2021-03-29,141.716827,148.786224,138.609863,143.584610,143.584610,88759568
2021-03-30,143.617584,146.218658,141.926407,142.901672,142.901672,70809134
2021-03-31,142.928391,144.664581,133.951889,139.916443,139.916443,74541237
2021-04-01,139.793060,150.234558,138.062485,150.085205,150.085205,112577180
2021-04-02,150.539627,173.083160,150.539627,167.626541,167.626541,258165789
2021-04-03,168.025253,186.453140,156.502029,158.691376,158.691376,267613693
2021-04-04,160.202103,172.206512,157.206406,168.694839,168.694839,135110585
2021-04-05,168.863281,170.875687,160.413086,166.738327,166.738327,131572873
2021-04-06,166.911438,194.491394,162.546692,192.166199,192.166199,376135465
2021-04-07,193.148621,195.529938,167.469879,173.248734,173.248734,236230942
2021-04-08,173.618622,184.200317,172.851364,180.452835,180.452835,115877349
2021-04-09,180.483948,197.148926,180.300049,194.303741,194.303741,184242856
2021-04-10,194.352707,214.145004,188.372818,209.291260,209.291260,290475782
2021-04-11,208.968597,242.904495,205.191650,239.236191,239.236191,493018183
2021-04-12,237.603775,245.557388,217.305038,225.551910,225.551910,316610493
2021-04-13,225.024002,226.179443,209.261108,212.384048,212.384048,224585920
2021-04-14,212.547394,238.450760,210.062057,226.651001,226.651001,289699598
2021-04-15,226.022049,233.515686,218.640915,226.830536,226.830536,191206975
2021-04-16,226.554169,227.174881,204.832306,211.384949,211.384949,178861303
2021-04-17,210.994812,219.703705,209.488327,215.827179,215.827179,129551609
2021-04-18,215.497360,216.560349,133.865891,189.767212,189.767212,422509755
2021-04-19,189.812195,193.949265,167.436691,168.950165,168.950165,178633914
2021-04-20,168.201996,177.980011,153.799911,174.914291,174.914291,233813657
2021-04-21,174.780609,195.943054,169.997162,181.464493,181.464493,215947856
2021-04-22,181.413742,186.153824,155.682449,164.488770,164.488770,180841666
2021-04-23,164.421310,167.013580,140.173523,161.444427,161.444427,226627001
2021-04-24,161.295761,161.618484,144.781448,148.568466,148.568466,117757307
2021-04-25,148.709106,157.134781,138.507294,149.096558,149.096558,83936596
2021-04-26,149.475739,171.422607,148.373901,166.244415,166.244415,105709762
2021-04-27,166.413574,184.882095,163.339020,181.082748,181.082748,117498896
2021-04-28,181.127899,187.796783,171.968170,180.124451,180.124451,109455315
2021-04-29,180.112076,182.589005,170.616058,174.149109,174.149109,90184709
2021-04-30,174.342667,185.690796,172.430023,183.872360,183.872360,86627861
2021-05-01,183.848022,185.273834,177.568817,181.603119,181.603119,61928868
2021-05-02,181.523987,182.253098,173.579208,180.755890,180.755890,64255539
2021-05-03,180.574799,196.363449,180.343781,193.414368,193.414368,111162092
2021-05-04,193.469925,193.952225,175.039322,175.632462,175.632462,127381907
2021-05-05,175.336060,199.619339,174.690887,192.815475,192.815475,128070123
2021-05-06,192.622894,205.015305,189.355286,193.828568,193.828568,137788584
2021-05-07,194.338364,198.117203,187.084488,190.539825,190.539825,90894841
2021-05-08,190.325439,193.322174,184.756256,185.594803,185.594803,68650981
2021-05-09,185.730881,189.725067,180.022583,187.590622,187.590622,73746350
2021-05-10,187.640823,191.602280,163.335464,173.041687,173.041687,105027377
2021-05-11,173.130142,181.678940,169.615799,181.678940,181.678940,102120338
2021-05-12,181.546921,186.117508,167.566833,167.581390,167.581390,126379720
2021-05-13,170.228760,175.858719,154.467346,161.363586,161.363586,191577010
2021-05-14,161.289413,172.570709,160.622330,164.079117,164.079117,101472911
2021-05-15,164.004410,167.540039,155.241501,156.758347,156.758347,119267983
2021-05-16,156.750381,169.427048,144.136154,154.871826,154.871826,129039593
2021-05-17,154.527786,154.767929,135.057098,140.465118,140.465118,146405567
2021-05-18,140.225586,149.963135,139.376556,144.899185,144.899185,110307159
2021-05-19,145.120392,148.389557,75.144028,97.547203,97.547203,296196201
2021-05-20,96.499496,123.776833,90.423264,113.012634,113.012634,178156146
2021-05-21,112.653328,116.739334,85.463120,97.943031,97.943031,151483490
2021-05-22,98.085121,99.166840,86.100601,90.329140,90.329140,85651672
2021-05-23,90.513672,94.562119,66.074226,85.867287,85.867287,138763116
2021-05-24,85.520538,104.903465,82.939934,104.110168,104.110168,118912171
2021-05-25,104.356392,109.449104,96.078323,102.262276,102.262276,100466229
2021-05-26,102.350533,121.825470,99.970352,118.744583,118.744583,122064956
2021-05-27,118.795044,119.388092,107.007423,114.245659,114.245659,80935742
2021-05-28,114.606438,115.298164,95.568230,99.583633,99.583633,89535002
2021-05-29,99.575226,103.397469,86.128769,90.754013,90.754013,65059883
2021-05-30,90.774445,99.407211,87.686218,92.997627,92.997627,45823705
2021-05-31,92.919487,104.517845,90.055115,103.955521,103.955521,55896637
2021-06-01,103.806137,105.126335,98.729874,101.428307,101.428307,58057950
2021-06-02,101.496933,108.915657,99.015495,103.495209,103.495209,50794676
2021-06-03,103.525574,111.158951,102.014069,107.303017,107.303017,48845039
2021-06-04,107.303780,107.343163,92.977409,96.500107,96.500107,66347875
2021-06-05,96.702896,103.935455,92.355232,96.853714,96.853714,47979510
2021-06-06,96.856949,99.540642,95.403778,97.536781,97.536781,24488939
2021-06-07,97.459297,106.118988,90.541504,90.821983,90.821983,64603935
2021-06-08,90.903107,92.703766,79.187073,89.957214,89.957214,73927806
2021-06-09,89.698738,95.002937,84.846886,92.450455,92.450455,56023313
2021-06-10,92.591789,93.673904,86.555794,87.246635,87.246635,40619367
2021-06-11,87.235199,90.007416,80.664589,81.032951,81.032951,39391712
2021-06-12,81.040115,81.530647,77.505165,78.952293,78.952293,37797707
2021-06-13,78.998917,89.109184,76.208763,87.292503,87.292503,46226551
2021-06-14,87.336906,93.616852,85.017914,89.120468,89.120468,46103826
2021-06-15,89.210609,93.868958,88.423256,92.034439,92.034439,57790349
2021-06-16,91.002136,91.918312,85.389755,86.500511,86.500511,35097766
2021-06-17,86.494095,89.309853,83.207169,86.288261,86.288261,29164900
2021-06-18,86.330910,86.447746,78.028984,79.721169,79.721169,33808434
2021-06-19,79.873070,81.848030,78.152199,79.682610,79.682610,23756137
2021-06-20,79.602036,82.610168,76.538216,80.563416,80.563416,28318358
2021-06-21,80.342987,80.978149,67.639328,68.342072,68.342072,50362845
2021-06-22,68.268898,72.482368,53.527721,59.452641,59.452641,89627276
2021-06-23,59.540009,69.396179,57.080002,65.777145,65.777145,56631576
2021-06-24,65.353600,69.370033,61.323071,67.363007,67.363007,32705558
2021-06-25,67.407990,69.055008,61.133533,61.779140,61.779140,37042852
2021-06-26,61.648556,64.480560,59.190495,63.626942,63.626942,32529242
2021-06-27,63.786175,66.303673,61.998100,65.771332,65.771332,45057698
2021-06-28,65.738457,74.596962,64.576477,73.491867,73.491867,53336744
2021-06-29,73.746361,89.162422,73.324417,84.657501,84.657501,81714048
2021-06-30,85.129494,88.554512,78.182579,85.028458,85.028458,74390698
2021-07-01,85.046036,85.102936,78.476929,80.219971,80.219971,42694137
2021-07-02,80.247459,82.111359,77.504349,81.188972,81.188972,31565723
2021-07-03,81.096916,94.363647,80.032791,92.396935,92.396935,68719737
2021-07-04,92.420570,96.455399,89.916962,93.591972,93.591972,51097345
2021-07-05,93.485413,107.837578,88.635345,97.506119,97.506119,156779787
2021-07-06,97.691429,105.153984,93.258667,95.773643,95.773643,90404386
2021-07-07,95.780098,99.582695,93.879738,95.356239,95.356239,59214018
2021-07-08,95.851753,95.867157,85.936356,88.787521,88.787521,56880419
2021-07-09,88.719131,93.709961,85.000366,89.821663,89.821663,39592459
2021-07-10,89.878281,92.240242,87.391678,88.263382,88.263382,28485205
2021-07-11,88.278557,91.963440,86.958191,89.191933,89.191933,26271850
2021-07-12,89.193527,90.942184,85.931992,88.615562,88.615562,28409830
2021-07-13,88.212044,88.890976,83.434883,85.694908,85.694908,33284487
2021-07-14,85.712334,85.885765,80.278061,84.180359,84.180359,33312664
2021-07-15,84.186279,85.578552,77.598869,78.829765,78.829765,40376549
2021-07-16,79.196098,80.257912,74.256599,74.572548,74.572548,31954794
2021-07-17,74.549606,76.568848,72.372528,74.263123,74.263123,25427169
2021-07-18,74.371719,79.538948,74.327347,74.583412,74.583412,56467280
2021-07-19,74.538887,75.480133,69.810516,69.841728,69.841728,36925737
2021-07-20,70.185951,71.176369,65.372993,67.774033,67.774033,37444167
2021-07-21,67.774261,78.235252,65.564415,76.238068,76.238068,46641454
2021-07-22,76.435509,82.514030,75.387291,78.862221,78.862221,40764929
2021-07-23,78.781654,81.918587,75.296486,80.252312,80.252312,34792048
2021-07-24,80.303406,88.168655,79.070984,82.767418,82.767418,60623068
2021-07-25,82.668961,86.767517,81.222534,84.868477,84.868477,39679230
2021-07-26,84.894707,92.770012,84.590584,86.414139,86.414139,109494129
2021-07-27,86.203766,87.498032,81.074509,86.405724,86.405724,54472534
2021-07-28,86.699493,87.632332,82.718895,84.971237,84.971237,50001490
2021-07-29,85.245667,86.670052,83.293381,85.020378,85.020378,36145133
2021-07-30,85.046051,87.604233,81.705406,86.934517,86.934517,46527555
2021-07-31,86.719086,89.516701,84.609924,86.107124,86.107124,53818427
2021-08-01,86.511620,91.808121,86.101578,87.187996,87.187996,78061108
2021-08-02,87.084038,104.488419,85.807770,104.488419,104.488419,142848137
2021-08-03,104.201256,104.381386,95.946381,97.887604,97.887604,94523300
2021-08-04,97.818802,103.562943,97.376350,102.447853,102.447853,49758433
2021-08-05,102.675766,110.672455,100.112961,108.946594,108.946594,115146016
2021-08-06,108.871895,120.726799,107.168762,115.488945,115.488945,141352471
2021-08-07,115.533501,120.670059,114.337120,117.706589,117.706589,57614588
2021-08-08,117.936035,128.048508,114.839333,125.456856,125.456856,107507129
2021-08-09,125.479683,135.039108,118.879105,134.892990,134.892990,111955161
2021-08-10,134.540329,142.809952,132.651367,139.651306,139.651306,87890831
2021-08-11,139.547806,143.447495,133.979340,135.474045,135.474045,68500857
2021-08-12,135.330536,142.742722,123.832420,134.086227,134.086227,158915751
2021-08-13,134.270905,139.184418,131.579437,138.180252,138.180252,86286935
2021-08-14,138.204361,141.489532,134.802216,137.119843,137.119843,64577601
2021-08-15,137.308533,140.090027,131.659821,136.693100,136.693100,62987264
2021-08-16,136.744537,142.265778,132.607651,136.685593,136.685593,93338458
2021-08-17,136.178864,159.580948,132.547974,140.045517,140.045517,240748564
2021-08-18,140.110046,152.422836,129.622757,147.224472,147.224472,170568912
2021-08-19,146.645676,153.239120,137.534164,146.160049,146.160049,123658312
2021-08-20,146.000015,159.550339,143.045395,155.944199,155.944199,149799760
2021-08-21,156.013489,156.013489,148.661530,149.125275,149.125275,77251034
2021-08-22,149.032684,152.457214,141.607605,147.983429,147.983429,88413183
2021-08-23,148.649963,154.784164,145.684158,149.185257,149.185257,78980534
2021-08-24,149.367569,151.923843,133.504456,137.347794,137.347794,89349762
2021-08-25,137.457016,140.799850,131.579102,138.690323,138.690323,67796371
2021-08-26,139.018616,144.246185,133.050171,134.844070,134.844070,95358271
2021-08-27,134.686996,141.102127,128.598236,141.069839,141.069839,84155645
2021-08-28,141.037842,143.912994,138.141586,140.746490,140.746490,56788904
2021-08-29,140.792084,143.765015,135.353516,141.204391,141.204391,45375977
2021-08-30,141.165024,169.452423,139.505905,157.671463,157.671463,272459080
2021-08-31,158.448563,170.959732,153.586121,168.591125,168.591125,171315998
2021-09-01,168.362061,184.857117,168.316696,176.884811,176.884811,210860551
2021-09-02,176.160065,181.024109,171.430069,171.783875,171.783875,100767817
2021-09-03,172.415833,179.023941,167.914993,174.558548,174.558548,83328156
2021-09-04,174.664917,179.558533,171.049103,171.705750,171.705750,68069457
2021-09-05,171.580994,178.030670,168.166733,176.134659,176.134659,66805984
2021-09-06,176.226135,186.882172,174.201218,180.066788,180.066788,130588787
2021-09-07,179.954468,181.921936,135.550354,158.034821,158.034821,217789533
2021-09-08,158.040741,174.539200,138.094177,172.291245,172.291245,226228136
2021-09-09,173.467651,216.782837,168.295380,200.985413,200.985413,476975881
2021-09-10,200.605148,240.059433,196.001831,235.079742,235.079742,528268766
2021-09-11,235.385895,248.670395,221.213654,229.270203,229.270203,434122806
2021-09-12,229.850540,294.915466,225.335999,265.941284,265.941284,739750914
2021-09-13,266.002258,288.273987,250.970352,261.048004,261.048004,637136938
2021-09-14,261.054504,302.142792,258.550903,280.964722,280.964722,490387193
2021-09-15,280.270508,284.843140,255.972137,258.421326,258.421326,279908578
2021-09-16,258.738708,271.126282,245.771347,266.986938,266.986938,297674325
2021-09-17,266.001404,277.810699,238.874207,241.823929,241.823929,223350124
2021-09-18,241.917145,253.547409,236.045090,248.565002,248.565002,156921206
2021-09-19,247.839218,249.286667,223.161606,225.018845,225.018845,140762625
2021-09-20,224.635300,225.720657,181.874588,184.140381,184.140381,402177311
2021-09-21,185.483643,227.156921,172.517883,200.050751,200.050751,505818887
2021-09-22,199.321747,234.666809,193.074692,230.729980,230.729980,396965932
2021-09-23,230.265930,258.760040,222.820602,246.031891,246.031891,344535536
2021-09-24,245.707657,249.461319,214.152466,237.971130,237.971130,367371461
2021-09-25,238.153427,238.516449,215.900818,218.857834,218.857834,164805621
