Date,Open,High,Low,Close,Adj Close,Volume
2022-06-28,0.462328,0.468322,0.449915,0.449981,0.449981,18881880
2022-06-29,0.449924,0.451010,0.437213,0.438784,0.438784,17219754
2022-06-30,0.438814,0.439268,0.415620,0.425911,0.425911,41964953
2022-07-01,0.425870,0.431768,0.425202,0.426800,0.426800,24405168
2022-07-02,0.426824,0.427342,0.422875,0.426731,0.426731,13589239
2022-07-03,0.426772,0.427473,0.423253,0.426810,0.426810,11631381
2022-07-04,0.426799,0.438221,0.423612,0.438020,0.438020,15818280
2022-07-05,0.437994,0.441612,0.429147,0.434897,0.434897,20603295
2022-07-06,0.434867,0.442281,0.431761,0.441188,0.441188,17494382
2022-07-07,0.441264,0.454013,0.438434,0.451852,0.451852,16079324
2022-07-08,0.451850,0.458191,0.447152,0.455010,0.455010,19568683
2022-07-09,0.455014,0.455935,0.452547,0.455554,0.455554,11354660
2022-07-10,0.455564,0.456062,0.446821,0.449466,0.449466,11439826
2022-07-11,0.449381,0.450937,0.443420,0.444244,0.444244,14519131
2022-07-12,0.444236,0.444675,0.438786,0.439181,0.439181,15007345
2022-07-13,0.439177,0.454434,0.436867,0.454434,0.454434,26438136
2022-07-14,0.454474,0.469275,0.449944,0.467177,0.467177,26096062
2022-07-15,0.467158,0.476958,0.465617,0.466560,0.466560,29617958
2022-07-16,0.466628,0.466628,0.451426,0.461819,0.461819,34536315
2022-07-17,0.461802,0.467016,0.458581,0.465519,0.465519,24649448
2022-07-18,0.465384,0.529437,0.465078,0.529437,0.529437,63603545
2022-07-19,0.530589,0.540870,0.500705,0.518220,0.518220,90561210
2022-07-20,0.518250,0.543924,0.497479,0.504287,0.504287,86819114
2022-07-21,0.504322,0.537292,0.489218,0.532014,0.532014,75866166
2022-07-22,0.531973,0.550375,0.506596,0.512159,0.512159,75139411
2022-07-23,0.512121,0.537911,0.509475,0.529579,0.529579,46851318
2022-07-24,0.529650,0.574325,0.529305,0.559549,0.559549,46427336
2022-07-25,0.559586,0.561691,0.534963,0.534989,0.534989,56369347
2022-07-26,0.534857,0.541355,0.518373,0.541355,0.541355,48201021
2022-07-27,0.541640,0.613250,0.539729,0.613250,0.613250,75827932
2022-07-28,0.613157,0.690761,0.601058,0.671768,0.671768,99118320
2022-07-29,0.671784,0.697509,0.650613,0.680956,0.680956,86212278
2022-07-30,0.680964,0.704644,0.667264,0.696047,0.696047,71471737
2022-07-31,0.696203,0.714183,0.687276,0.690092,0.690092,58737056
2022-08-01,0.689030,0.697672,0.681754,0.690857,0.690857,57204022
